,Pd_4dzx
-71.93979999999999,0.0
-71.9298,0.0
-71.9198,0.0
-71.90979999999999,0.0
-71.8998,0.0
-71.8898,0.0
-71.8798,0.0
-71.8698,0.0
-71.85979999999999,0.0
-71.8498,0.0
-71.8398,0.0
-71.82979999999999,0.0
-71.8198,0.0
-71.8098,0.0
-71.79979999999999,0.0
-71.7898,0.0
-71.7798,0.0
-71.76979999999999,0.0
-71.7598,0.0
-71.7498,0.0
-71.7398,0.0
-71.7298,0.0
-71.71979999999999,0.0
-71.7098,0.0
-71.6998,0.0
-71.68979999999999,0.0
-71.6798,0.0
-71.6698,0.0
-71.65979999999999,0.0
-71.6498,0.0
-71.6398,0.0
-71.6298,0.0
-71.6198,0.0
-71.60979999999999,0.0
-71.5998,0.0
-71.5898,0.0
-71.57979999999999,0.0
-71.5698,0.0
-71.5598,0.0
-71.54979999999999,0.0
-71.5398,0.0
-71.5298,0.0
-71.51979999999999,0.0
-71.5098,0.0
-71.4998,0.0
-71.4898,0.0
-71.4798,0.0
-71.46979999999999,0.0
-71.4598,0.0
-71.4498,0.0
-71.43979999999999,0.0
-71.4298,0.0
-71.4198,0.0
-71.40979999999999,0.0
-71.3998,0.0
-71.3898,0.0
-71.3798,0.0
-71.3698,0.0
-71.35979999999999,0.0
-71.3498,0.0
-71.3398,0.0
-71.32979999999999,0.0
-71.3198,0.0
-71.3098,0.0
-71.29979999999999,0.0
-71.2898,0.0
-71.2798,0.0
-71.26979999999999,0.0
-71.2598,0.0
-71.2498,0.0
-71.2398,0.0
-71.2298,0.0
-71.21979999999999,0.0
-71.2098,0.0
-71.1998,0.0
-71.18979999999999,0.0
-71.1798,0.0
-71.1698,0.0
-71.15979999999999,0.0
-71.1498,0.0
-71.1398,0.0
-71.1298,0.0
-71.1198,0.0
-71.10979999999999,0.0
-71.0998,0.0
-71.0898,0.0
-71.07979999999999,0.0
-71.0698,0.0
-71.0598,0.0
-71.04979999999999,0.0
-71.0398,0.0
-71.0298,0.0
-71.01979999999999,0.0
-71.0098,0.0
-70.9998,0.0
-70.9898,0.0
-70.9798,0.0
-70.96979999999999,0.0
-70.9598,0.0
-70.9498,0.0
-70.93979999999999,0.0
-70.9298,0.0
-70.9198,0.0
-70.90979999999999,0.0
-70.8998,0.0
-70.8898,0.0
-70.8798,0.0
-70.8698,0.0
-70.85979999999999,0.0
-70.8498,0.0
-70.8398,0.0
-70.82979999999999,0.0
-70.8198,0.0
-70.8098,0.0
-70.79979999999999,0.0
-70.7898,0.0
-70.7798,0.0
-70.76979999999999,0.0
-70.7598,0.0
-70.7498,0.0
-70.7398,0.0
-70.7298,0.0
-70.71979999999999,0.0
-70.7098,0.0
-70.6998,0.0
-70.68979999999999,0.0
-70.6798,0.0
-70.6698,0.0
-70.65979999999999,0.0
-70.6498,0.0
-70.6398,0.0
-70.6298,0.0
-70.6198,0.0
-70.60979999999999,0.0
-70.5998,0.0
-70.5898,0.0
-70.57979999999999,0.0
-70.5698,0.0
-70.5598,0.0
-70.54979999999999,0.0
-70.5398,0.0
-70.5298,0.0
-70.51979999999999,0.0
-70.5098,0.0
-70.4998,0.0
-70.4898,0.0
-70.4798,0.0
-70.46979999999999,0.0
-70.4598,0.0
-70.4498,0.0
-70.43979999999999,0.0
-70.4298,0.0
-70.4198,0.0
-70.40979999999999,0.0
-70.3998,0.0
-70.3898,0.0
-70.3798,0.0
-70.3698,0.0
-70.35979999999999,0.0
-70.3498,0.0
-70.3398,0.0
-70.32979999999999,0.0
-70.3198,0.0
-70.3098,0.0
-70.29979999999999,0.0
-70.2898,0.0
-70.2798,0.0
-70.26979999999999,0.0
-70.2598,0.0
-70.2498,0.0
-70.2398,0.0
-70.2298,0.0
-70.21979999999999,0.0
-70.2098,0.0
-70.1998,0.0
-70.18979999999999,0.0
-70.1798,0.0
-70.1698,0.0
-70.15979999999999,0.0
-70.1498,0.0
-70.1398,0.0
-70.1298,0.0
-70.1198,0.0
-70.10979999999999,0.0
-70.0998,0.0
-70.0898,0.0
-70.07979999999999,0.0
-70.0698,0.0
-70.0598,0.0
-70.04979999999999,0.0
-70.0398,0.0
-70.0298,0.0
-70.01979999999999,0.0
-70.0098,0.0
-69.9998,0.0
-69.9898,0.0
-69.9798,0.0
-69.96979999999999,0.0
-69.9598,0.0
-69.9498,0.0
-69.93979999999999,0.0
-69.9298,0.0
-69.9198,0.0
-69.90979999999999,0.0
-69.8998,0.0
-69.8898,0.0
-69.8798,0.0
-69.8698,0.0
-69.85979999999999,0.0
-69.8498,0.0
-69.8398,0.0
-69.82979999999999,0.0
-69.8198,0.0
-69.8098,0.0
-69.79979999999999,0.0
-69.7898,0.0
-69.7798,0.0
-69.76979999999999,0.0
-69.7598,0.0
-69.7498,0.0
-69.7398,0.0
-69.7298,0.0
-69.71979999999999,0.0
-69.7098,0.0
-69.6998,0.0
-69.68979999999999,0.0
-69.6798,0.0
-69.6698,0.0
-69.65979999999999,0.0
-69.6498,0.0
-69.6398,0.0
-69.6298,0.0
-69.6198,0.0
-69.60979999999999,0.0
-69.5998,0.0
-69.5898,0.0
-69.57979999999999,0.0
-69.5698,0.0
-69.5598,0.0
-69.54979999999999,0.0
-69.5398,0.0
-69.5298,0.0
-69.51979999999999,0.0
-69.5098,0.0
-69.4998,0.0
-69.4898,0.0
-69.4798,0.0
-69.46979999999999,0.0
-69.4598,0.0
-69.4498,0.0
-69.43979999999999,0.0
-69.4298,0.0
-69.4198,0.0
-69.40979999999999,0.0
-69.3998,0.0
-69.3898,0.0
-69.3798,0.0
-69.3698,0.0
-69.35979999999999,0.0
-69.3498,0.0
-69.3398,0.0
-69.32979999999999,0.0
-69.3198,0.0
-69.3098,0.0
-69.29979999999999,0.0
-69.2898,0.0
-69.2798,0.0
-69.26979999999999,0.0
-69.2598,0.0
-69.2498,0.0
-69.2398,0.0
-69.2298,0.0
-69.21979999999999,0.0
-69.2098,0.0
-69.1998,0.0
-69.18979999999999,0.0
-69.1798,0.0
-69.1698,0.0
-69.15979999999999,0.0
-69.1498,0.0
-69.1398,0.0
-69.1298,0.0
-69.1198,0.0
-69.10979999999999,0.0
-69.0998,0.0
-69.0898,0.0
-69.07979999999999,0.0
-69.0698,0.0
-69.0598,0.0
-69.04979999999999,0.0
-69.0398,0.0
-69.0298,0.0
-69.01979999999999,0.0
-69.0098,0.0
-68.9998,0.0
-68.9898,0.0
-68.9798,0.0
-68.96979999999999,0.0
-68.9598,0.0
-68.9498,0.0
-68.93979999999999,0.0
-68.9298,0.0
-68.9198,0.0
-68.90979999999999,0.0
-68.8998,0.0
-68.8898,0.0
-68.8798,0.0
-68.8698,0.0
-68.85979999999999,0.0
-68.8498,0.0
-68.8398,0.0
-68.82979999999999,0.0
-68.8198,0.0
-68.8098,0.0
-68.79979999999999,0.0
-68.7898,0.0
-68.7798,0.0
-68.76979999999999,0.0
-68.7598,0.0
-68.7498,0.0
-68.7398,0.0
-68.7298,0.0
-68.71979999999999,0.0
-68.7098,0.0
-68.6998,0.0
-68.68979999999999,0.0
-68.6798,0.0
-68.6698,0.0
-68.65979999999999,0.0
-68.6498,0.0
-68.6398,0.0
-68.6298,0.0
-68.6198,0.0
-68.60979999999999,0.0
-68.5998,0.0
-68.5898,0.0
-68.57979999999999,0.0
-68.5698,0.0
-68.5598,0.0
-68.54979999999999,0.0
-68.5398,0.0
-68.5298,0.0
-68.51979999999999,0.0
-68.5098,0.0
-68.4998,0.0
-68.4898,0.0
-68.4798,0.0
-68.46979999999999,0.0
-68.4598,0.0
-68.4498,0.0
-68.43979999999999,0.0
-68.4298,0.0
-68.4198,0.0
-68.40979999999999,0.0
-68.3998,0.0
-68.3898,0.0
-68.3798,0.0
-68.3698,0.0
-68.35979999999999,0.0
-68.3498,0.0
-68.3398,0.0
-68.32979999999999,0.0
-68.3198,0.0
-68.3098,0.0
-68.29979999999999,0.0
-68.2898,0.0
-68.2798,0.0
-68.26979999999999,0.0
-68.2598,0.0
-68.2498,0.0
-68.2398,0.0
-68.2298,0.0
-68.21979999999999,0.0
-68.2098,0.0
-68.1998,0.0
-68.18979999999999,0.0
-68.1798,0.0
-68.1698,0.0
-68.15979999999999,0.0
-68.1498,0.0
-68.1398,0.0
-68.1298,0.0
-68.1198,0.0
-68.10979999999999,0.0
-68.0998,0.0
-68.0898,0.0
-68.07979999999999,0.0
-68.0698,0.0
-68.0598,0.0
-68.04979999999999,0.0
-68.0398,0.0
-68.0298,0.0
-68.01979999999999,0.0
-68.0098,0.0
-67.9998,0.0
-67.9898,0.0
-67.9798,0.0
-67.96979999999999,0.0
-67.9598,0.0
-67.9498,0.0
-67.93979999999999,0.0
-67.9298,0.0
-67.9198,0.0
-67.90979999999999,0.0
-67.8998,0.0
-67.8898,0.0
-67.8798,0.0
-67.8698,0.0
-67.85979999999999,0.0
-67.8498,0.0
-67.8398,0.0
-67.82979999999999,0.0
-67.8198,0.0
-67.8098,0.0
-67.79979999999999,0.0
-67.7898,0.0
-67.7798,0.0
-67.76979999999999,0.0
-67.7598,0.0
-67.7498,0.0
-67.7398,0.0
-67.7298,0.0
-67.71979999999999,0.0
-67.7098,0.0
-67.6998,0.0
-67.68979999999999,0.0
-67.6798,0.0
-67.6698,0.0
-67.65979999999999,0.0
-67.6498,0.0
-67.6398,0.0
-67.6298,0.0
-67.6198,0.0
-67.60979999999999,0.0
-67.5998,0.0
-67.5898,0.0
-67.57979999999999,0.0
-67.5698,0.0
-67.5598,0.0
-67.54979999999999,0.0
-67.5398,0.0
-67.5298,0.0
-67.51979999999999,0.0
-67.5098,0.0
-67.4998,0.0
-67.4898,0.0
-67.4798,0.0
-67.46979999999999,0.0
-67.4598,0.0
-67.4498,0.0
-67.43979999999999,0.0
-67.4298,0.0
-67.4198,0.0
-67.40979999999999,0.0
-67.3998,0.0
-67.3898,0.0
-67.3798,0.0
-67.3698,0.0
-67.35979999999999,0.0
-67.3498,0.0
-67.3398,0.0
-67.32979999999999,0.0
-67.3198,0.0
-67.3098,0.0
-67.29979999999999,0.0
-67.2898,0.0
-67.2798,0.0
-67.26979999999999,0.0
-67.2598,0.0
-67.2498,0.0
-67.2398,0.0
-67.2298,0.0
-67.21979999999999,0.0
-67.2098,0.0
-67.1998,0.0
-67.18979999999999,0.0
-67.1798,0.0
-67.1698,0.0
-67.15979999999999,0.0
-67.1498,0.0
-67.1398,0.0
-67.1298,0.0
-67.1198,0.0
-67.10979999999999,0.0
-67.0998,0.0
-67.0898,0.0
-67.07979999999999,0.0
-67.0698,0.0
-67.0598,0.0
-67.04979999999999,0.0
-67.0398,0.0
-67.0298,0.0
-67.01979999999999,0.0
-67.0098,0.0
-66.9998,0.0
-66.9898,0.0
-66.9798,0.0
-66.96979999999999,0.0
-66.9598,0.0
-66.9498,0.0
-66.93979999999999,0.0
-66.9298,0.0
-66.9198,0.0
-66.90979999999999,0.0
-66.8998,0.0
-66.8898,0.0
-66.8798,0.0
-66.8698,0.0
-66.85979999999999,0.0
-66.8498,0.0
-66.8398,0.0
-66.82979999999999,0.0
-66.8198,0.0
-66.8098,0.0
-66.79979999999999,0.0
-66.7898,0.0
-66.7798,0.0
-66.76979999999999,0.0
-66.7598,0.0
-66.7498,0.0
-66.7398,0.0
-66.7298,0.0
-66.71979999999999,0.0
-66.7098,0.0
-66.6998,0.0
-66.68979999999999,0.0
-66.6798,0.0
-66.6698,0.0
-66.65979999999999,0.0
-66.6498,0.0
-66.6398,0.0
-66.6298,0.0
-66.6198,0.0
-66.60979999999999,0.0
-66.5998,0.0
-66.5898,0.0
-66.57979999999999,0.0
-66.5698,0.0
-66.5598,0.0
-66.54979999999999,0.0
-66.5398,0.0
-66.5298,0.0
-66.51979999999999,0.0
-66.5098,0.0
-66.4998,0.0
-66.4898,0.0
-66.4798,0.0
-66.46979999999999,0.0
-66.4598,0.0
-66.4498,0.0
-66.43979999999999,0.0
-66.4298,0.0
-66.4198,0.0
-66.40979999999999,0.0
-66.3998,0.0
-66.3898,0.0
-66.3798,0.0
-66.3698,0.0
-66.35979999999999,0.0
-66.3498,0.0
-66.3398,0.0
-66.32979999999999,0.0
-66.3198,0.0
-66.3098,0.0
-66.29979999999999,0.0
-66.2898,0.0
-66.2798,0.0
-66.26979999999999,0.0
-66.2598,0.0
-66.2498,0.0
-66.2398,0.0
-66.2298,0.0
-66.21979999999999,0.0
-66.2098,0.0
-66.1998,0.0
-66.18979999999999,0.0
-66.1798,0.0
-66.1698,0.0
-66.15979999999999,0.0
-66.1498,0.0
-66.1398,0.0
-66.1298,0.0
-66.1198,0.0
-66.10979999999999,0.0
-66.0998,0.0
-66.0898,0.0
-66.07979999999999,0.0
-66.0698,0.0
-66.0598,0.0
-66.04979999999999,0.0
-66.0398,0.0
-66.0298,0.0
-66.01979999999999,0.0
-66.0098,0.0
-65.9998,0.0
-65.9898,0.0
-65.9798,0.0
-65.96979999999999,0.0
-65.9598,0.0
-65.9498,0.0
-65.93979999999999,0.0
-65.9298,0.0
-65.9198,0.0
-65.90979999999999,0.0
-65.8998,0.0
-65.8898,0.0
-65.8798,0.0
-65.8698,0.0
-65.85979999999999,0.0
-65.8498,0.0
-65.8398,0.0
-65.82979999999999,0.0
-65.8198,0.0
-65.8098,0.0
-65.79979999999999,0.0
-65.7898,0.0
-65.7798,0.0
-65.76979999999999,0.0
-65.7598,0.0
-65.7498,0.0
-65.7398,0.0
-65.7298,0.0
-65.71979999999999,0.0
-65.7098,0.0
-65.6998,0.0
-65.68979999999999,0.0
-65.6798,0.0
-65.6698,0.0
-65.65979999999999,0.0
-65.6498,0.0
-65.6398,0.0
-65.6298,0.0
-65.6198,0.0
-65.60979999999999,0.0
-65.5998,0.0
-65.5898,0.0
-65.57979999999999,0.0
-65.5698,0.0
-65.5598,0.0
-65.54979999999999,0.0
-65.5398,0.0
-65.5298,0.0
-65.51979999999999,0.0
-65.5098,0.0
-65.4998,0.0
-65.4898,0.0
-65.4798,0.0
-65.46979999999999,0.0
-65.4598,0.0
-65.4498,0.0
-65.43979999999999,0.0
-65.4298,0.0
-65.4198,0.0
-65.40979999999999,0.0
-65.3998,0.0
-65.3898,0.0
-65.3798,0.0
-65.3698,0.0
-65.35979999999999,0.0
-65.3498,0.0
-65.3398,0.0
-65.32979999999999,0.0
-65.3198,0.0
-65.3098,0.0
-65.29979999999999,0.0
-65.2898,0.0
-65.2798,0.0
-65.26979999999999,0.0
-65.2598,0.0
-65.2498,0.0
-65.2398,0.0
-65.2298,0.0
-65.21979999999999,0.0
-65.2098,0.0
-65.1998,0.0
-65.18979999999999,0.0
-65.1798,0.0
-65.1698,0.0
-65.15979999999999,0.0
-65.1498,0.0
-65.1398,0.0
-65.1298,0.0
-65.1198,0.0
-65.10979999999999,0.0
-65.0998,0.0
-65.0898,0.0
-65.07979999999999,0.0
-65.0698,0.0
-65.0598,0.0
-65.04979999999999,0.0
-65.0398,0.0
-65.0298,0.0
-65.01979999999999,0.0
-65.0098,0.0
-64.9998,0.0
-64.9898,0.0
-64.9798,0.0
-64.96979999999999,0.0
-64.9598,0.0
-64.9498,0.0
-64.93979999999999,0.0
-64.9298,0.0
-64.9198,0.0
-64.90979999999999,0.0
-64.8998,0.0
-64.8898,0.0
-64.8798,0.0
-64.8698,0.0
-64.85979999999999,0.0
-64.8498,0.0
-64.8398,0.0
-64.82979999999999,0.0
-64.8198,0.0
-64.8098,0.0
-64.79979999999999,0.0
-64.7898,0.0
-64.7798,0.0
-64.76979999999999,0.0
-64.7598,0.0
-64.7498,0.0
-64.7398,0.0
-64.7298,0.0
-64.71979999999999,0.0
-64.7098,0.0
-64.6998,0.0
-64.68979999999999,0.0
-64.6798,0.0
-64.6698,0.0
-64.65979999999999,0.0
-64.6498,0.0
-64.6398,0.0
-64.6298,0.0
-64.6198,0.0
-64.60979999999999,0.0
-64.5998,0.0
-64.5898,0.0
-64.57979999999999,0.0
-64.5698,0.0
-64.5598,0.0
-64.54979999999999,0.0
-64.5398,0.0
-64.5298,0.0
-64.51979999999999,0.0
-64.5098,0.0
-64.4998,0.0
-64.4898,0.0
-64.4798,0.0
-64.46979999999999,0.0
-64.4598,0.0
-64.4498,0.0
-64.43979999999999,0.0
-64.4298,0.0
-64.4198,0.0
-64.40979999999999,0.0
-64.3998,0.0
-64.3898,0.0
-64.3798,0.0
-64.3698,0.0
-64.35979999999999,0.0
-64.3498,0.0
-64.3398,0.0
-64.32979999999999,0.0
-64.3198,0.0
-64.3098,0.0
-64.29979999999999,0.0
-64.2898,0.0
-64.2798,0.0
-64.26979999999999,0.0
-64.2598,0.0
-64.2498,0.0
-64.2398,0.0
-64.2298,0.0
-64.21979999999999,0.0
-64.2098,0.0
-64.1998,0.0
-64.18979999999999,0.0
-64.1798,0.0
-64.1698,0.0
-64.15979999999999,0.0
-64.1498,0.0
-64.1398,0.0
-64.1298,0.0
-64.1198,0.0
-64.10979999999999,0.0
-64.0998,0.0
-64.0898,0.0
-64.07979999999999,0.0
-64.0698,0.0
-64.0598,0.0
-64.04979999999999,0.0
-64.0398,0.0
-64.0298,0.0
-64.01979999999999,0.0
-64.0098,0.0
-63.99979999999999,0.0
-63.9898,0.0
-63.9798,0.0
-63.96979999999999,0.0
-63.9598,0.0
-63.949799999999996,0.0
-63.93979999999999,0.0
-63.9298,0.0
-63.919799999999995,0.0
-63.90979999999999,0.0
-63.8998,0.0
-63.889799999999994,0.0
-63.8798,0.0
-63.8698,0.0
-63.85979999999999,0.0
-63.8498,0.0
-63.8398,0.0
-63.82979999999999,0.0
-63.8198,0.0
-63.809799999999996,0.0
-63.79979999999999,0.0
-63.7898,0.0
-63.779799999999994,0.0
-63.76979999999999,0.0
-63.7598,0.0
-63.74979999999999,0.0
-63.7398,0.0
-63.7298,0.0
-63.71979999999999,0.0
-63.7098,0.0
-63.699799999999996,0.0
-63.68979999999999,0.0
-63.6798,0.0
-63.669799999999995,0.0
-63.65979999999999,0.0
-63.6498,0.0
-63.639799999999994,0.0
-63.6298,0.0
-63.6198,0.0
-63.60979999999999,0.0
-63.5998,0.0
-63.5898,0.0
-63.57979999999999,0.0
-63.5698,0.0
-63.559799999999996,0.0
-63.54979999999999,0.0
-63.5398,0.0
-63.529799999999994,0.0
-63.51979999999999,0.0
-63.5098,0.0
-63.49979999999999,0.0
-63.4898,0.0
-63.4798,0.0
-63.46979999999999,0.0
-63.4598,0.0
-63.449799999999996,0.0
-63.43979999999999,0.0
-63.4298,0.0
-63.419799999999995,0.0
-63.40979999999999,0.0
-63.3998,0.0
-63.389799999999994,0.0
-63.3798,0.0
-63.3698,0.0
-63.35979999999999,0.0
-63.3498,0.0
-63.3398,0.0
-63.32979999999999,0.0
-63.3198,0.0
-63.309799999999996,0.0
-63.29979999999999,0.0
-63.2898,0.0
-63.279799999999994,0.0
-63.26979999999999,0.0
-63.2598,0.0
-63.24979999999999,0.0
-63.2398,0.0
-63.2298,0.0
-63.21979999999999,0.0
-63.2098,0.0
-63.199799999999996,0.0
-63.18979999999999,0.0
-63.1798,0.0
-63.169799999999995,0.0
-63.15979999999999,0.0
-63.1498,0.0
-63.139799999999994,0.0
-63.1298,0.0
-63.1198,0.0
-63.10979999999999,0.0
-63.0998,0.0
-63.0898,0.0
-63.07979999999999,0.0
-63.0698,0.0
-63.059799999999996,0.0
-63.04979999999999,0.0
-63.0398,0.0
-63.029799999999994,0.0
-63.01979999999999,0.0
-63.0098,0.0
-62.99979999999999,0.0
-62.9898,0.0
-62.9798,0.0
-62.96979999999999,0.0
-62.9598,0.0
-62.949799999999996,0.0
-62.93979999999999,0.0
-62.9298,0.0
-62.919799999999995,0.0
-62.90979999999999,0.0
-62.8998,0.0
-62.889799999999994,0.0
-62.8798,0.0
-62.8698,0.0
-62.85979999999999,0.0
-62.8498,8.44e-26
-62.8398,1.94e-25
-62.82979999999999,4.08e-25
-62.8198,8.58e-25
-62.809799999999996,1.76e-24
-62.79979999999999,3.56e-24
-62.7898,7.11e-24
-62.779799999999994,2.31e-22
-62.76979999999999,5.32e-22
-62.7598,1.11e-21
-62.74979999999999,2.29e-21
-62.7398,4.7e-21
-62.7298,9.42e-21
-62.71979999999999,1.87e-20
-62.7098,1.37e-18
-62.699799999999996,4.94e-18
-62.68979999999999,1.45e-17
-62.6798,3.43e-17
-62.669799999999995,9.23e-17
-62.65979999999999,3.02e-16
-62.6498,6.19e-16
-62.639799999999994,1.26e-15
-62.6298,2.53e-15
-62.6198,5.04e-15
-62.60979999999999,9.92e-15
-62.5998,1.93e-14
-62.5898,3.73e-14
-62.57979999999999,7.12e-14
-62.5698,1.35e-13
-62.559799999999996,2.52e-13
-62.54979999999999,4.66e-13
-62.5398,8.53e-13
-62.529799999999994,1.55e-12
-62.51979999999999,2.77e-12
-62.5098,4.92e-12
-62.49979999999999,8.64e-12
-62.4898,1.5e-11
-62.4798,2.58e-11
-62.46979999999999,4.4e-11
-62.4598,7.41e-11
-62.449799999999996,1.23e-10
-62.43979999999999,2.04e-10
-62.4298,3.32e-10
-62.419799999999995,5.37e-10
-62.40979999999999,8.58e-10
-62.3998,1.36e-09
-62.389799999999994,2.12e-09
-62.3798,3.29e-09
-62.3698,5.04e-09
-62.35979999999999,7.64e-09
-62.3498,1.15e-08
-62.3398,1.7e-08
-62.32979999999999,2.5e-08
-62.3198,3.63e-08
-62.309799999999996,5.22e-08
-62.29979999999999,7.43e-08
-62.2898,1.05e-07
-62.279799999999994,1.46e-07
-62.26979999999999,2.01e-07
-62.2598,2.74e-07
-62.24979999999999,3.7e-07
-62.2398,4.94e-07
-62.2298,6.53e-07
-62.21979999999999,8.54e-07
-62.2098,1.1e-06
-62.199799999999996,1.41e-06
-62.18979999999999,1.79e-06
-62.1798,2.24e-06
-62.169799999999995,2.78e-06
-62.15979999999999,3.41e-06
-62.1498,4.14e-06
-62.139799999999994,4.97e-06
-62.1298,5.9e-06
-62.1198,6.93e-06
-62.10979999999999,8.06e-06
-62.0998,9.28e-06
-62.0898,1.06e-05
-62.07979999999999,1.19e-05
-62.0698,1.33e-05
-62.059799999999996,1.46e-05
-62.04979999999999,1.59e-05
-62.0398,1.72e-05
-62.029799999999994,1.84e-05
-62.01979999999999,1.94e-05
-62.0098,2.03e-05
-61.99979999999999,2.09e-05
-61.9898,2.14e-05
-61.9798,2.17e-05
-61.96979999999999,2.17e-05
-61.9598,2.15e-05
-61.949799999999996,2.11e-05
-61.93979999999999,2.04e-05
-61.9298,1.96e-05
-61.919799999999995,1.86e-05
-61.90979999999999,1.75e-05
-61.8998,1.62e-05
-61.889799999999994,1.49e-05
-61.8798,1.35e-05
-61.8698,1.22e-05
-61.85979999999999,1.08e-05
-61.8498,9.54e-06
-61.8398,8.31e-06
-61.82979999999999,7.16e-06
-61.8198,6.1e-06
-61.809799999999996,5.15e-06
-61.79979999999999,4.29e-06
-61.7898,3.54e-06
-61.779799999999994,2.89e-06
-61.76979999999999,2.34e-06
-61.7598,1.87e-06
-61.74979999999999,1.48e-06
-61.7398,1.16e-06
-61.7298,8.94e-07
-61.71979999999999,6.84e-07
-61.7098,5.18e-07
-61.699799999999996,3.88e-07
-61.68979999999999,2.88e-07
-61.6798,2.11e-07
-61.669799999999995,1.53e-07
-61.65979999999999,1.1e-07
-61.6498,7.8e-08
-61.639799999999994,5.48e-08
-61.6298,3.81e-08
-61.6198,2.62e-08
-61.60979999999999,1.78e-08
-61.5998,1.2e-08
-61.5898,7.98e-09
-61.57979999999999,5.25e-09
-61.5698,3.42e-09
-61.559799999999996,2.21e-09
-61.54979999999999,1.41e-09
-61.5398,8.87e-10
-61.529799999999994,5.53e-10
-61.51979999999999,3.42e-10
-61.5098,2.09e-10
-61.49979999999999,1.26e-10
-61.4898,7.53e-11
-61.4798,4.46e-11
-61.46979999999999,2.61e-11
-61.4598,1.51e-11
-61.449799999999996,8.63e-12
-61.43979999999999,4.89e-12
-61.4298,2.74e-12
-61.419799999999995,1.52e-12
-61.40979999999999,8.33e-13
-61.3998,4.52e-13
-61.389799999999994,2.42e-13
-61.3798,1.29e-13
-61.3698,6.76e-14
-61.35979999999999,3.51e-14
-61.3498,1.81e-14
-61.3398,9.18e-15
-61.32979999999999,4.62e-15
-61.3198,2.3e-15
-61.309799999999996,1.13e-15
-61.29979999999999,5.48e-16
-61.2898,2.62e-16
-61.279799999999994,1.05e-16
-61.26979999999999,5.52e-20
-61.2598,0.0
-61.24979999999999,0.0
-61.2398,0.0
-61.2298,0.0
-61.21979999999999,0.0
-61.2098,0.0
-61.199799999999996,0.0
-61.18979999999999,0.0
-61.1798,0.0
-61.169799999999995,0.0
-61.15979999999999,0.0
-61.1498,0.0
-61.139799999999994,0.0
-61.1298,0.0
-61.1198,0.0
-61.10979999999999,0.0
-61.0998,0.0
-61.0898,0.0
-61.07979999999999,0.0
-61.0698,0.0
-61.059799999999996,0.0
-61.04979999999999,0.0
-61.0398,0.0
-61.029799999999994,0.0
-61.01979999999999,0.0
-61.0098,0.0
-60.99979999999999,0.0
-60.9898,0.0
-60.9798,0.0
-60.96979999999999,0.0
-60.9598,0.0
-60.949799999999996,0.0
-60.93979999999999,0.0
-60.9298,0.0
-60.919799999999995,0.0
-60.90979999999999,0.0
-60.8998,0.0
-60.889799999999994,0.0
-60.8798,0.0
-60.8698,0.0
-60.85979999999999,0.0
-60.8498,0.0
-60.8398,0.0
-60.82979999999999,0.0
-60.8198,0.0
-60.809799999999996,0.0
-60.79979999999999,0.0
-60.7898,0.0
-60.779799999999994,0.0
-60.76979999999999,0.0
-60.7598,0.0
-60.74979999999999,0.0
-60.7398,0.0
-60.7298,0.0
-60.71979999999999,0.0
-60.7098,0.0
-60.699799999999996,0.0
-60.68979999999999,0.0
-60.6798,0.0
-60.669799999999995,0.0
-60.65979999999999,0.0
-60.6498,0.0
-60.639799999999994,0.0
-60.6298,0.0
-60.6198,0.0
-60.60979999999999,0.0
-60.5998,0.0
-60.5898,0.0
-60.57979999999999,0.0
-60.5698,0.0
-60.559799999999996,0.0
-60.54979999999999,0.0
-60.5398,0.0
-60.529799999999994,0.0
-60.51979999999999,0.0
-60.5098,0.0
-60.49979999999999,0.0
-60.4898,0.0
-60.4798,0.0
-60.46979999999999,0.0
-60.4598,0.0
-60.449799999999996,0.0
-60.43979999999999,0.0
-60.4298,0.0
-60.419799999999995,0.0
-60.40979999999999,0.0
-60.3998,0.0
-60.389799999999994,0.0
-60.3798,0.0
-60.3698,0.0
-60.35979999999999,0.0
-60.3498,0.0
-60.3398,0.0
-60.32979999999999,0.0
-60.3198,0.0
-60.309799999999996,0.0
-60.29979999999999,0.0
-60.2898,0.0
-60.279799999999994,0.0
-60.26979999999999,0.0
-60.2598,0.0
-60.24979999999999,0.0
-60.2398,0.0
-60.2298,0.0
-60.21979999999999,0.0
-60.2098,0.0
-60.199799999999996,0.0
-60.18979999999999,0.0
-60.1798,0.0
-60.169799999999995,0.0
-60.15979999999999,0.0
-60.1498,0.0
-60.139799999999994,0.0
-60.1298,0.0
-60.1198,0.0
-60.10979999999999,0.0
-60.0998,0.0
-60.0898,0.0
-60.07979999999999,0.0
-60.0698,0.0
-60.059799999999996,0.0
-60.04979999999999,0.0
-60.0398,0.0
-60.029799999999994,0.0
-60.01979999999999,0.0
-60.0098,0.0
-59.99979999999999,0.0
-59.9898,0.0
-59.9798,0.0
-59.96979999999999,0.0
-59.9598,0.0
-59.949799999999996,0.0
-59.93979999999999,0.0
-59.9298,0.0
-59.919799999999995,0.0
-59.90979999999999,0.0
-59.8998,0.0
-59.889799999999994,0.0
-59.8798,0.0
-59.8698,0.0
-59.85979999999999,0.0
-59.8498,0.0
-59.8398,0.0
-59.82979999999999,0.0
-59.8198,0.0
-59.809799999999996,0.0
-59.79979999999999,0.0
-59.7898,0.0
-59.779799999999994,0.0
-59.76979999999999,0.0
